S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
25.75,28.44,25.31,26.06,159.0,247.0,224.0,64.0,2.62,0.82,2.15,0.43,660.0,0.492307692,1.0,1.0,3.0
25.75,28.31,25.31,26.0,158.0,244.0,222.0,65.0,0.7,0.35,0.5,0.47,660.0,0.534615385,1.0,1.0,3.0
25.75,28.5,25.31,26.06,158.0,244.0,217.0,65.0,0.72,0.49,0.93,0.45,655.0,0.511538462,1.0,1.0,3.0
25.81,28.69,25.31,26.13,159.0,245.0,217.0,65.0,2.88,0.57,0.93,0.2,660.0,0.569230769,1.0,1.0,2.0
25.75,28.69,25.31,26.06,159.0,245.0,216.0,65.0,0.62,0.74,0.19,0.13,665.0,0.707692308,1.0,0.0,2.0
25.75,28.63,25.31,26.06,160.0,244.0,216.0,65.0,0.36,0.4,0.19,0.22,665.0,0.880769231,1.0,1.0,2.0
25.81,28.81,25.31,26.06,160.0,244.0,223.0,67.0,0.79,0.46,3.63,0.43,670.0,1.038461538,1.0,1.0,3.0
25.81,28.75,25.31,26.06,160.0,244.0,225.0,68.0,0.51,0.92,1.32,0.26,680.0,1.319230769,1.0,1.0,3.0
25.81,28.88,25.31,26.06,160.0,244.0,224.0,67.0,0.95,0.84,1.61,0.36,675.0,1.430769231,1.0,1.0,3.0
25.81,28.81,25.38,26.06,160.0,244.0,224.0,67.0,1.01,0.79,0.96,0.65,675.0,1.515384615,1.0,1.0,3.0
25.81,28.81,25.38,26.13,160.0,243.0,215.0,66.0,2.04,0.62,3.64,3.4,675.0,1.623076923,1.0,1.0,3.0
25.81,28.94,25.38,26.13,160.0,243.0,223.0,65.0,0.95,3.44,3.65,1.03,675.0,1.707692308,1.0,1.0,3.0
25.81,28.94,25.31,26.13,160.0,243.0,222.0,66.0,0.96,0.91,0.25,0.28,685.0,1.811538462,1.0,1.0,3.0
25.81,28.94,25.38,26.13,159.0,243.0,222.0,66.0,0.58,0.56,3.65,0.27,690.0,1.976923077,1.0,1.0,3.0
25.81,29.0,25.38,26.06,159.0,243.0,224.0,67.0,3.47,3.34,1.72,3.4,690.0,2.057692308,1.0,1.0,3.0
25.81,28.94,25.38,26.06,160.0,244.0,223.0,67.0,0.45,0.65,1.86,0.5,695.0,2.196153846,1.0,1.0,3.0
25.81,28.94,25.38,26.06,160.0,244.0,223.0,67.0,0.83,0.54,1.41,0.47,695.0,2.296153846,1.0,1.0,3.0
25.81,29.0,25.38,26.06,160.0,243.0,221.0,66.0,0.57,0.63,0.58,0.23,700.0,2.353846154,1.0,0.0,3.0
25.81,28.94,25.38,26.06,159.0,246.0,221.0,66.0,1.62,0.53,0.88,0.33,695.0,2.319230769,1.0,1.0,3.0
25.81,28.81,25.38,26.06,160.0,247.0,221.0,66.0,0.71,0.37,0.88,0.21,695.0,2.292307692,1.0,1.0,3.0
25.94,28.19,25.5,26.19,163.0,249.0,229.0,70.0,0.68,0.52,2.41,0.31,810.0,3.288461538,1.0,1.0,3.0
25.94,28.13,25.5,26.19,164.0,249.0,229.0,70.0,0.89,0.83,2.56,0.47,810.0,4.207692308,1.0,1.0,3.0
25.94,28.13,25.5,26.19,163.0,249.0,228.0,70.0,0.63,0.29,1.01,0.18,810.0,4.953846154,1.0,1.0,3.0
25.94,28.06,25.5,26.13,163.0,249.0,229.0,70.0,0.53,0.31,0.25,3.4,815.0,5.719230769,1.0,1.0,3.0
25.94,28.13,25.5,26.19,163.0,248.0,229.0,70.0,2.25,3.4,3.66,0.31,815.0,6.361538462,1.0,1.0,3.0
25.94,28.25,25.5,26.19,163.0,247.0,228.0,70.0,0.41,0.26,0.8,0.28,815.0,6.930769231,1.0,1.0,3.0
25.94,28.25,25.5,26.13,162.0,247.0,228.0,70.0,0.35,0.3,0.89,1.35,815.0,7.380769231,1.0,1.0,3.0
25.94,28.38,25.56,26.19,162.0,248.0,228.0,70.0,1.56,1.35,3.66,0.31,820.0,7.707692308,0.0,1.0,3.0
25.94,28.19,25.5,26.13,162.0,247.0,228.0,70.0,0.79,0.81,1.36,1.84,835.0,8.096153846,1.0,0.0,3.0
25.94,28.19,25.56,26.13,162.0,247.0,227.0,70.0,3.3,2.98,3.66,2.43,840.0,8.446153846,1.0,1.0,3.0
25.94,28.25,25.56,26.13,162.0,249.0,227.0,70.0,1.31,2.02,3.66,0.6,840.0,8.661538462,1.0,1.0,3.0
25.94,28.38,25.56,26.19,161.0,249.0,228.0,70.0,0.52,0.42,1.03,0.33,845.0,8.838461538,1.0,1.0,3.0
25.94,28.25,25.56,26.13,162.0,249.0,228.0,70.0,0.41,0.22,0.71,0.26,845.0,8.980769231,1.0,1.0,3.0
25.94,28.19,25.56,26.13,163.0,249.0,228.0,69.0,1.04,0.35,0.8,0.1,845.0,8.946153846,1.0,1.0,3.0
25.94,28.13,25.56,26.19,162.0,246.0,227.0,70.0,0.33,2.11,1.05,0.43,845.0,8.780769231,1.0,0.0,3.0
25.94,28.25,25.63,26.19,162.0,249.0,226.0,69.0,0.45,2.22,1.13,0.32,840.0,8.438461538,1.0,1.0,3.0
25.94,28.0,25.63,26.19,163.0,250.0,226.0,70.0,0.39,0.54,1.31,0.3,840.0,7.969230769,1.0,1.0,3.0
25.94,28.0,25.63,26.19,163.0,252.0,227.0,70.0,0.08,0.28,0.14,0.07,845.0,7.519230769,0.0,0.0,3.0
26.0,27.94,25.63,26.19,164.0,251.0,228.0,70.0,0.2,0.29,0.23,0.12,850.0,7.042307692,1.0,1.0,3.0
25.94,28.0,25.69,26.25,163.0,252.0,221.0,70.0,1.74,0.65,2.0,0.43,855.0,6.488461538,1.0,1.0,3.0
26.0,28.0,25.69,26.19,164.0,252.0,225.0,70.0,0.61,0.45,3.65,0.87,850.0,5.811538462,1.0,1.0,3.0
25.94,27.94,25.69,26.19,163.0,247.0,269.0,69.0,0.99,0.9,3.01,0.81,850.0,5.015384615,1.0,1.0,3.0
26.0,27.81,25.69,26.19,163.0,249.0,267.0,69.0,0.69,1.08,2.23,0.55,845.0,4.103846154,0.0,1.0,3.0
25.94,27.81,25.69,26.19,163.0,248.0,267.0,68.0,0.55,0.82,2.23,0.28,845.0,3.030769231,1.0,1.0,3.0
25.94,27.75,25.69,26.19,163.0,251.0,266.0,70.0,0.5,0.69,2.49,0.38,850.0,1.888461538,1.0,1.0,3.0
25.94,27.81,25.69,26.19,164.0,251.0,267.0,69.0,0.78,0.62,3.19,0.92,855.0,1.823076923,1.0,1.0,3.0
26.0,27.75,25.69,26.19,163.0,252.0,267.0,70.0,1.24,0.84,3.65,0.28,855.0,1.723076923,1.0,1.0,3.0
25.94,27.75,25.69,26.25,164.0,252.0,270.0,70.0,0.35,2.33,0.88,0.29,860.0,1.634615385,1.0,1.0,3.0
26.0,27.88,25.75,26.25,164.0,253.0,261.0,70.0,3.46,0.21,0.83,0.25,855.0,1.511538462,0.0,1.0,3.0
26.0,27.81,25.75,26.25,164.0,253.0,272.0,71.0,0.3,0.23,0.83,0.18,860.0,1.403846154,1.0,1.0,3.0
26.0,27.81,25.75,26.19,165.0,254.0,274.0,72.0,0.76,0.14,0.39,0.14,860.0,1.261538462,1.0,1.0,3.0
26.0,27.88,25.75,26.19,164.0,253.0,272.0,71.0,1.24,0.17,0.61,0.23,860.0,1.084615385,1.0,1.0,3.0
26.0,27.88,25.75,26.25,165.0,254.0,272.0,70.0,2.42,0.34,0.7,0.17,860.0,0.923076923,1.0,1.0,3.0
26.0,27.88,25.81,26.19,164.0,253.0,270.0,70.0,0.15,0.14,0.07,0.07,860.0,0.880769231,0.0,1.0,3.0
26.0,27.94,25.81,26.19,164.0,252.0,268.0,70.0,0.18,0.45,0.06,0.06,865.0,0.915384615,0.0,0.0,3.0
26.0,27.81,25.81,26.19,163.0,252.0,268.0,70.0,0.17,0.06,0.06,0.06,865.0,0.930769231,1.0,0.0,3.0
26.0,27.81,25.81,26.19,164.0,252.0,268.0,70.0,0.07,0.1,0.19,0.06,865.0,0.976923077,1.0,0.0,3.0
26.0,27.75,25.81,26.19,163.0,252.0,266.0,69.0,0.06,0.06,0.14,0.09,875.0,1.1,0.0,0.0,3.0
26.0,27.69,25.81,26.19,163.0,252.0,267.0,70.0,0.08,0.13,0.13,0.07,880.0,1.246153846,0.0,0.0,3.0
26.0,27.75,25.81,26.25,164.0,251.0,267.0,70.0,0.07,0.05,0.07,0.09,875.0,1.319230769,0.0,1.0,3.0
26.0,27.75,25.81,26.25,162.0,247.0,254.0,69.0,0.56,2.61,2.24,0.75,880.0,1.365384615,1.0,1.0,3.0
26.0,27.63,25.88,26.25,163.0,253.0,268.0,70.0,0.96,0.75,2.69,0.43,885.0,1.426923077,1.0,1.0,2.0
26.0,27.63,25.88,26.19,164.0,253.0,269.0,70.0,1.52,0.47,1.41,0.29,885.0,1.503846154,1.0,1.0,2.0
26.0,27.63,25.88,26.25,165.0,254.0,270.0,71.0,0.48,0.4,1.2,0.33,875.0,1.507692308,1.0,1.0,2.0
26.06,27.56,25.88,26.19,165.0,254.0,272.0,73.0,0.71,0.37,1.21,0.44,870.0,1.496153846,0.0,1.0,2.0
26.06,27.56,25.88,26.19,165.0,254.0,274.0,73.0,0.51,0.5,1.32,0.42,875.0,1.469230769,1.0,1.0,2.0
26.0,27.5,25.88,26.31,165.0,254.0,280.0,72.0,0.92,0.43,0.42,0.29,870.0,1.376923077,1.0,1.0,2.0
26.0,27.5,25.88,26.31,165.0,254.0,275.0,70.0,0.29,0.44,0.92,0.74,870.0,1.219230769,0.0,1.0,2.0
26.0,27.38,25.94,26.25,165.0,254.0,275.0,70.0,1.22,3.44,3.11,0.14,870.0,1.042307692,1.0,1.0,2.0
26.06,27.44,25.88,26.31,165.0,254.0,276.0,71.0,0.78,0.11,1.93,0.54,865.0,0.85,1.0,0.0,2.0
26.06,27.5,25.88,26.25,165.0,254.0,276.0,71.0,0.81,0.59,3.65,0.58,870.0,0.742307692,1.0,1.0,2.0
26.06,27.44,25.88,26.31,165.0,254.0,275.0,72.0,0.63,0.51,1.59,0.48,870.0,0.623076923,0.0,1.0,2.0
26.0,27.38,25.88,26.31,165.0,254.0,278.0,73.0,0.71,0.39,1.05,0.26,865.0,0.496153846,0.0,1.0,2.0
26.06,27.38,25.94,26.25,165.0,255.0,278.0,72.0,0.61,0.3,3.0,0.45,860.0,0.269230769,1.0,1.0,2.0
26.06,27.38,25.94,26.31,165.0,254.0,278.0,72.0,0.66,0.68,2.9,0.5,840.0,-0.096153846,1.0,1.0,2.0
26.06,27.31,25.94,26.25,165.0,254.0,250.0,71.0,0.55,0.4,0.27,0.22,845.0,-0.4,1.0,1.0,2.0
26.06,27.31,25.94,26.31,165.0,254.0,275.0,71.0,0.45,0.38,3.65,0.52,850.0,-0.646153846,0.0,1.0,2.0
26.06,27.25,25.94,26.25,165.0,254.0,276.0,73.0,0.56,0.63,2.27,0.58,860.0,-0.792307692,0.0,1.0,2.0
26.06,27.31,25.88,26.31,164.0,247.0,279.0,72.0,0.79,0.79,2.37,0.79,865.0,-0.892307692,1.0,1.0,3.0
26.06,27.19,25.94,26.31,165.0,256.0,278.0,72.0,1.48,0.88,2.68,0.83,870.0,-0.9,1.0,1.0,3.0
26.06,27.19,25.88,26.31,165.0,254.0,278.0,72.0,1.09,1.45,2.84,0.47,870.0,-0.911538462,1.0,1.0,3.0
26.06,27.25,25.94,26.25,165.0,254.0,276.0,72.0,0.39,1.43,1.63,0.55,885.0,-0.788461538,1.0,1.0,3.0
26.06,27.25,25.94,26.25,165.0,257.0,279.0,72.0,3.63,1.66,3.65,0.54,890.0,-0.534615385,1.0,1.0,2.0
26.06,27.31,25.94,26.31,164.0,258.0,279.0,72.0,0.99,0.22,0.3,0.18,895.0,-0.196153846,1.0,1.0,2.0
26.06,27.38,25.94,26.31,165.0,256.0,279.0,72.0,1.08,0.43,0.7,0.1,895.0,0.080769231,1.0,1.0,3.0
26.06,27.38,25.94,26.31,165.0,255.0,279.0,72.0,0.12,0.39,0.47,0.11,890.0,0.346153846,0.0,1.0,3.0
26.06,27.38,25.94,26.31,165.0,256.0,277.0,71.0,0.17,1.6,0.52,0.57,890.0,0.653846154,1.0,1.0,3.0
26.06,27.31,25.94,26.25,165.0,254.0,276.0,71.0,0.97,1.21,3.12,0.68,880.0,0.865384615,1.0,1.0,3.0
26.06,27.31,25.94,26.25,165.0,254.0,277.0,70.0,0.1,0.75,1.12,0.1,880.0,0.980769231,1.0,1.0,3.0
26.06,27.25,25.94,26.31,165.0,254.0,275.0,70.0,0.09,0.21,0.52,0.1,880.0,1.042307692,0.0,1.0,3.0
26.06,27.25,25.94,26.31,164.0,254.0,276.0,71.0,0.19,0.16,0.77,0.06,875.0,1.1,0.0,1.0,3.0
26.06,27.13,25.94,26.25,165.0,255.0,277.0,72.0,0.09,0.07,0.51,0.08,875.0,1.107692308,0.0,1.0,3.0
26.13,27.06,26.0,26.31,164.0,255.0,278.0,71.0,0.12,0.07,0.46,0.08,875.0,1.111538462,0.0,0.0,3.0
26.06,27.06,25.94,26.31,165.0,255.0,272.0,72.0,0.09,0.12,0.7,0.1,880.0,1.157692308,0.0,0.0,3.0
26.06,27.0,25.94,26.25,165.0,255.0,279.0,72.0,0.65,0.15,0.2,0.17,880.0,1.146153846,1.0,1.0,3.0
26.06,27.06,26.0,26.31,165.0,255.0,277.0,71.0,0.1,0.1,0.87,0.09,890.0,1.265384615,1.0,1.0,3.0
26.06,26.94,26.0,26.31,164.0,255.0,277.0,71.0,0.1,0.18,0.4,0.1,900.0,1.461538462,1.0,1.0,3.0
26.13,27.13,25.94,26.31,164.0,254.0,276.0,70.0,0.16,0.12,0.58,0.11,905.0,1.630769231,1.0,1.0,3.0
26.06,27.13,25.94,26.31,164.0,254.0,275.0,71.0,0.1,0.1,0.71,0.12,910.0,1.765384615,0.0,1.0,3.0
26.06,27.06,26.0,26.38,164.0,254.0,276.0,70.0,0.3,0.26,0.64,0.08,910.0,1.661538462,1.0,1.0,3.0
26.06,27.0,26.0,26.31,165.0,254.0,275.0,70.0,0.83,0.27,0.62,0.14,910.0,1.553846154,1.0,1.0,3.0
26.06,27.0,26.0,26.31,164.0,254.0,274.0,70.0,1.2,0.28,0.22,0.11,910.0,1.446153846,1.0,1.0,3.0
26.13,27.06,26.0,26.31,165.0,254.0,274.0,71.0,1.13,1.4,1.51,1.36,910.0,1.392307692,1.0,1.0,3.0
26.06,27.13,26.0,26.31,165.0,256.0,279.0,71.0,0.55,0.14,0.85,0.25,910.0,1.35,1.0,1.0,3.0
26.06,27.06,26.0,26.25,165.0,255.0,275.0,70.0,0.42,0.33,1.04,0.09,910.0,1.323076923,1.0,1.0,3.0
26.13,27.19,26.0,26.31,164.0,254.0,274.0,70.0,0.11,0.06,0.21,0.08,910.0,1.265384615,0.0,0.0,3.0
26.06,27.19,26.0,26.31,165.0,254.0,274.0,71.0,0.41,0.11,1.16,0.14,915.0,1.373076923,0.0,1.0,3.0
26.13,27.19,26.0,26.31,165.0,256.0,277.0,73.0,0.08,0.23,0.15,0.11,910.0,1.461538462,0.0,1.0,3.0
26.13,27.13,26.06,26.31,165.0,257.0,280.0,73.0,0.09,0.32,0.13,0.07,915.0,1.630769231,1.0,0.0,3.0
26.13,27.13,26.0,26.31,165.0,256.0,278.0,72.0,0.38,0.22,0.07,0.12,920.0,1.830769231,1.0,1.0,3.0
26.06,27.25,26.0,26.31,163.0,255.0,254.0,72.0,0.91,0.23,1.37,0.34,925.0,2.007692308,1.0,1.0,3.0
26.13,27.19,26.0,26.25,165.0,256.0,273.0,73.0,0.88,0.76,2.6,0.66,925.0,2.157692308,1.0,1.0,3.0
26.13,27.19,26.06,26.25,165.0,255.0,277.0,72.0,0.75,0.5,1.69,0.1,930.0,2.226923077,1.0,0.0,3.0
26.13,27.19,26.06,26.25,165.0,255.0,278.0,72.0,0.82,0.19,0.09,0.06,935.0,2.303846154,1.0,0.0,3.0
26.13,27.19,26.0,26.31,165.0,255.0,278.0,73.0,0.48,0.1,0.08,0.07,935.0,2.338461538,1.0,0.0,3.0
26.13,27.06,26.06,26.31,165.0,256.0,280.0,73.0,0.53,0.09,0.16,0.09,935.0,2.280769231,0.0,0.0,3.0
26.13,27.19,26.06,26.25,165.0,256.0,279.0,72.0,0.43,0.09,0.53,0.09,935.0,2.176923077,1.0,0.0,3.0
26.13,27.19,26.0,26.31,165.0,256.0,279.0,71.0,0.13,0.12,0.48,0.11,935.0,2.026923077,1.0,0.0,3.0
26.13,27.19,26.0,26.31,165.0,256.0,276.0,72.0,0.38,0.1,0.11,0.07,935.0,1.880769231,0.0,0.0,3.0
26.13,27.19,26.0,26.38,165.0,256.0,279.0,72.0,0.1,0.05,0.07,0.07,935.0,1.692307692,0.0,0.0,3.0
26.13,27.06,26.0,26.31,165.0,256.0,279.0,73.0,0.11,0.07,0.13,0.12,930.0,1.515384615,0.0,0.0,3.0
26.13,27.06,26.0,26.31,165.0,257.0,279.0,74.0,0.34,0.12,0.77,0.1,925.0,1.361538462,1.0,0.0,3.0
26.13,27.06,26.0,26.5,165.0,257.0,280.0,73.0,0.14,0.15,0.19,0.1,925.0,1.238461538,1.0,0.0,3.0
26.19,27.13,26.06,26.38,165.0,257.0,278.0,73.0,0.1,0.07,0.13,0.07,930.0,1.196153846,1.0,0.0,3.0
26.13,27.13,26.0,26.38,165.0,256.0,269.0,73.0,0.3,0.07,0.11,0.19,940.0,1.230769231,1.0,1.0,3.0
26.19,27.06,26.0,26.38,165.0,256.0,280.0,73.0,0.08,0.07,0.22,0.08,940.0,1.242307692,1.0,1.0,3.0
26.13,27.13,26.06,26.38,165.0,255.0,275.0,72.0,0.09,0.1,0.15,0.09,945.0,1.276923077,0.0,1.0,3.0
26.13,27.19,26.0,26.38,165.0,255.0,277.0,72.0,0.36,0.12,0.21,0.14,945.0,1.284615385,0.0,0.0,3.0
26.19,27.13,26.0,26.38,165.0,255.0,277.0,73.0,0.08,0.1,0.27,0.07,955.0,1.357692308,0.0,0.0,3.0
26.13,27.06,26.06,26.38,165.0,255.0,278.0,74.0,0.22,0.09,0.14,0.11,960.0,1.442307692,0.0,0.0,3.0
26.19,27.19,26.06,26.31,165.0,255.0,280.0,73.0,0.09,0.43,0.18,0.07,965.0,1.534615385,0.0,1.0,3.0
26.19,27.31,26.0,26.38,165.0,255.0,278.0,73.0,0.83,0.36,0.21,0.17,960.0,1.588461538,1.0,1.0,3.0
26.19,27.25,26.0,26.38,164.0,254.0,269.0,74.0,1.52,0.36,1.11,0.41,965.0,1.603846154,1.0,1.0,3.0
26.19,27.19,26.06,26.38,163.0,254.0,268.0,74.0,0.61,0.41,3.67,0.4,970.0,1.673076923,1.0,1.0,3.0
26.19,27.25,26.06,26.38,164.0,254.0,273.0,73.0,0.72,0.59,1.7,0.1,965.0,1.703846154,1.0,1.0,3.0
26.19,27.25,26.06,26.31,163.0,252.0,272.0,74.0,0.12,0.35,0.2,0.11,970.0,1.796153846,1.0,1.0,3.0
26.19,27.19,26.06,26.31,163.0,254.0,274.0,74.0,0.09,0.13,0.17,0.07,975.0,1.9,0.0,1.0,3.0
26.19,27.25,26.06,26.31,164.0,252.0,273.0,74.0,0.09,0.08,0.06,0.07,970.0,1.969230769,0.0,0.0,3.0
26.19,27.25,26.06,26.31,163.0,253.0,272.0,74.0,0.17,0.08,0.13,0.08,965.0,2.011538462,1.0,0.0,3.0
26.19,27.19,26.06,26.31,164.0,251.0,273.0,74.0,1.25,0.51,0.12,0.23,960.0,1.984615385,1.0,0.0,3.0
26.19,27.25,26.06,26.38,163.0,251.0,272.0,74.0,0.16,0.14,0.33,0.14,955.0,1.892307692,0.0,0.0,3.0
26.19,27.31,26.06,26.38,164.0,251.0,271.0,73.0,0.1,0.14,0.3,0.15,960.0,1.830769231,1.0,1.0,3.0
26.19,27.31,26.06,26.38,164.0,251.0,269.0,70.0,0.79,0.31,0.28,0.16,965.0,1.796153846,0.0,1.0,3.0
26.19,27.31,26.06,26.38,164.0,253.0,268.0,70.0,0.18,0.16,0.68,0.19,965.0,1.738461538,1.0,1.0,3.0
26.19,27.31,26.13,26.44,163.0,253.0,267.0,70.0,0.13,0.13,0.2,0.79,965.0,1.657692308,1.0,1.0,3.0
26.19,27.25,26.13,26.44,163.0,252.0,266.0,70.0,1.14,0.79,2.74,0.73,965.0,1.503846154,1.0,1.0,3.0
26.19,27.38,26.13,26.44,162.0,249.0,265.0,70.0,1.56,1.62,3.4,1.03,960.0,1.226923077,1.0,1.0,3.0
26.19,27.31,26.13,26.38,161.0,251.0,266.0,70.0,0.77,0.94,2.83,0.12,955.0,0.876923077,1.0,1.0,3.0
26.19,27.25,26.13,26.38,158.0,249.0,266.0,70.0,0.69,0.29,0.62,0.64,950.0,0.507692308,1.0,0.0,3.0
26.19,27.31,26.13,26.38,160.0,247.0,218.0,59.0,0.9,1.02,2.62,0.61,950.0,0.223076923,1.0,1.0,3.0
26.19,27.25,26.13,26.44,19.0,22.0,97.0,60.0,0.42,3.03,3.67,0.64,950.0,-0.069230769,1.0,1.0,0.0
26.19,27.06,26.13,26.38,19.0,22.0,98.0,59.0,2.32,2.08,1.64,0.1,960.0,-0.226923077,1.0,1.0,0.0
26.19,26.94,26.13,26.38,19.0,22.0,97.0,60.0,0.19,0.18,0.32,0.08,970.0,-0.303846154,0.0,1.0,0.0
26.19,26.88,26.06,26.38,19.0,22.0,98.0,60.0,0.1,0.11,0.11,0.06,965.0,-0.346153846,0.0,0.0,0.0
26.19,26.88,26.06,26.44,20.0,24.0,101.0,62.0,0.07,0.05,0.06,0.06,970.0,-0.3,0.0,0.0,0.0
26.13,26.81,26.13,26.44,19.0,23.0,101.0,61.0,0.08,0.05,0.06,0.06,970.0,-0.211538462,0.0,0.0,0.0
26.19,26.81,26.06,26.38,19.0,23.0,100.0,61.0,0.07,0.05,0.09,0.06,970.0,-0.176923077,0.0,0.0,0.0
26.19,26.81,26.06,26.44,19.0,23.0,99.0,60.0,0.08,0.05,0.06,0.06,970.0,-0.1,0.0,0.0,0.0
26.19,26.75,26.06,26.44,19.0,22.0,98.0,59.0,0.07,0.05,0.06,0.06,970.0,0.023076923,0.0,0.0,0.0
26.19,26.75,26.06,26.38,18.0,22.0,96.0,59.0,0.07,0.05,0.06,0.06,965.0,0.05,0.0,0.0,0.0
26.19,26.69,26.06,26.44,18.0,22.0,97.0,59.0,0.07,0.05,0.07,0.06,970.0,0.173076923,0.0,0.0,0.0
26.19,26.63,26.06,26.38,18.0,22.0,96.0,59.0,0.07,0.05,0.06,0.06,965.0,0.3,0.0,0.0,0.0
26.13,26.63,26.06,26.38,18.0,22.0,96.0,59.0,0.08,0.05,0.05,0.06,960.0,0.338461538,0.0,0.0,0.0
26.13,26.56,26.06,26.38,18.0,22.0,95.0,59.0,0.07,0.05,0.06,0.07,965.0,0.380769231,0.0,0.0,0.0
26.13,26.56,26.0,26.38,19.0,22.0,98.0,61.0,0.09,0.09,0.1,0.07,965.0,0.373076923,0.0,0.0,0.0
26.13,26.56,26.0,26.38,19.0,23.0,99.0,62.0,0.1,0.08,0.07,0.09,965.0,0.311538462,0.0,0.0,0.0
26.06,26.56,26.0,26.44,19.0,23.0,100.0,62.0,0.06,0.05,0.11,0.06,975.0,0.384615385,0.0,0.0,0.0
26.13,26.56,26.0,26.38,19.0,23.0,101.0,61.0,0.07,0.05,0.07,0.06,975.0,0.496153846,0.0,0.0,0.0
26.06,26.56,26.0,26.44,19.0,23.0,100.0,61.0,0.07,0.05,0.06,0.06,975.0,0.6,0.0,0.0,0.0
26.13,26.56,26.0,26.38,19.0,23.0,100.0,60.0,0.08,0.04,0.06,0.07,970.0,0.65,0.0,0.0,0.0
26.13,26.5,26.0,26.38,19.0,22.0,98.0,59.0,0.09,0.07,0.09,0.06,965.0,0.65,0.0,0.0,0.0
26.13,26.5,26.0,26.38,19.0,22.0,98.0,60.0,0.1,0.05,0.06,0.07,960.0,0.553846154,0.0,0.0,0.0
26.06,26.5,26.0,26.31,19.0,23.0,99.0,61.0,0.07,0.1,0.2,0.06,960.0,0.407692308,0.0,0.0,0.0
26.13,26.44,26.0,26.38,19.0,23.0,99.0,61.0,0.07,0.05,0.06,0.07,955.0,0.161538462,0.0,0.0,0.0
26.06,26.44,26.0,26.38,19.0,23.0,99.0,60.0,0.13,0.05,0.07,0.08,945.0,-0.180769231,0.0,0.0,0.0
26.06,26.44,26.0,26.38,18.0,22.0,99.0,59.0,0.07,0.14,0.21,0.17,945.0,-0.519230769,0.0,0.0,0.0
26.06,26.44,25.94,26.38,18.0,22.0,97.0,60.0,0.56,0.41,0.71,0.06,950.0,-0.707692308,1.0,1.0,0.0
26.06,26.44,25.94,26.44,18.0,22.0,98.0,59.0,0.07,0.11,0.16,0.06,950.0,-0.788461538,0.0,0.0,0.0
26.06,26.5,25.94,26.38,18.0,22.0,96.0,59.0,0.07,0.05,0.06,0.06,940.0,-0.996153846,0.0,0.0,0.0
26.06,26.44,25.94,26.38,18.0,22.0,96.0,59.0,0.07,0.05,0.07,0.05,930.0,-1.226923077,0.0,0.0,0.0
26.06,26.44,25.94,26.38,18.0,22.0,95.0,59.0,0.08,0.05,0.06,0.06,920.0,-1.519230769,0.0,0.0,0.0
26.06,26.38,25.94,26.31,18.0,22.0,96.0,60.0,0.07,0.05,0.06,0.06,910.0,-1.865384615,0.0,0.0,0.0
26.06,26.38,25.94,26.38,18.0,22.0,98.0,60.0,0.07,0.05,0.07,0.06,900.0,-2.257692308,0.0,0.0,0.0
26.06,26.38,25.88,26.38,19.0,23.0,99.0,60.0,0.08,0.04,0.06,0.06,890.0,-2.688461538,0.0,0.0,0.0
26.06,26.38,25.88,26.38,19.0,23.0,99.0,61.0,0.09,0.11,0.1,0.09,880.0,-3.2,0.0,0.0,0.0
26.06,26.38,25.88,26.38,19.0,23.0,99.0,61.0,0.08,0.11,0.1,0.09,870.0,-3.688461538,0.0,0.0,0.0
26.06,26.38,25.88,26.38,19.0,23.0,99.0,61.0,0.07,0.1,0.09,0.09,865.0,-4.196153846,0.0,0.0,0.0
26.06,26.38,25.88,26.38,18.0,23.0,99.0,60.0,0.07,0.07,0.07,0.09,855.0,-4.769230769,0.0,0.0,0.0
26.06,26.31,25.88,26.38,18.0,22.0,98.0,59.0,0.07,0.05,0.06,0.06,850.0,-5.257692308,0.0,0.0,0.0
26.06,26.31,25.88,26.38,18.0,22.0,97.0,59.0,0.07,0.05,0.05,0.06,845.0,-5.703846154,0.0,0.0,0.0
26.06,26.31,25.88,26.38,18.0,22.0,96.0,58.0,0.1,0.12,0.11,0.06,850.0,-6.011538462,0.0,0.0,0.0
26.06,26.31,25.88,26.38,17.0,21.0,94.0,57.0,0.08,0.05,0.06,0.07,845.0,-6.176923077,0.0,0.0,0.0
26.0,26.31,25.88,26.38,17.0,21.0,93.0,57.0,0.07,0.05,0.06,0.07,840.0,-6.288461538,0.0,0.0,0.0
26.0,26.25,25.88,26.38,17.0,21.0,92.0,56.0,0.07,0.05,0.06,0.07,840.0,-6.296153846,0.0,0.0,0.0
26.0,26.25,25.88,26.38,17.0,20.0,92.0,56.0,0.06,0.05,0.05,0.07,835.0,-6.296153846,0.0,0.0,0.0
26.06,26.25,25.88,26.38,17.0,20.0,92.0,56.0,0.07,0.05,0.07,0.06,835.0,-6.242307692,0.0,0.0,0.0
26.0,26.25,25.88,26.38,18.0,22.0,95.0,59.0,0.07,0.05,0.06,0.06,835.0,-6.138461538,0.0,0.0,0.0
26.0,26.25,25.88,26.38,17.0,21.0,95.0,59.0,0.08,0.05,0.06,0.06,835.0,-5.938461538,0.0,0.0,0.0
